property,original_index,s123_pass,s123_complete,s123_errors,s999_pass,s999_complete,s999_errors,s42_pass,s42_complete,s42_errors
no-overflow,40,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 32}, ""endPos"": {""line"": 16, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 30}, ""endPos"": {""line"": 15, ""column"": 32}, ""data"": ""unsolved goals\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 30, ""column"": 32}, ""endPos"": {""line"": 31, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 30, ""column"": 30}, ""endPos"": {""line"": 30, ""column"": 32}, ""data"": ""unsolved goals\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 32}, ""endPos"": {""line"": 16, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 30}, ""endPos"": {""line"": 15, ""column"": 32}, ""data"": ""unsolved goals\n\u22a2 Prop""}]"
termination,41,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 35}, ""endPos"": null, ""data"": ""expected token""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 32}, ""endPos"": {""line"": 15, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 30}, ""endPos"": {""line"": 14, ""column"": 32}, ""data"": ""unsolved goals\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 54}, ""endPos"": {""line"": 15, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 22}, ""endPos"": {""line"": 14, ""column"": 48}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 52}, ""endPos"": {""line"": 14, ""column"": 54}, ""data"": ""unsolved goals\nx\u271d : Sort u_1\nSpec : x\u271d\n\u22a2 (?m.6 : Sort ?u.5)""}]"
termination,42,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 23}, ""endPos"": {""line"": 14, ""column"": 24}, ""data"": ""unexpected token ')'; expected '_' or identifier""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 12, ""column"": 36}, ""endPos"": {""line"": 12, ""column"": 45}, ""data"": ""function expected at\n  lean_id\nterm has type\n  (?m.8 : Sort ?u.7)""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 35}, ""endPos"": {""line"": 15, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 33}, ""endPos"": {""line"": 14, ""column"": 35}, ""data"": ""unsolved goals\n\u22a2 Prop""}]"
no-overflow,43,False,,no code,False,,no code,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 16, ""column"": 41}, ""endPos"": {""line"": 17, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 16, ""column"": 39}, ""endPos"": {""line"": 16, ""column"": 41}, ""data"": ""unsolved goals\nBool : Sort u_1\n\u22a2 Bool""}]"
termination,44,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 21}, ""endPos"": {""line"": 14, ""column"": 22}, ""data"": ""unexpected token ')'; expected '_' or identifier""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 17, ""column"": 20}, ""endPos"": {""line"": 17, ""column"": 21}, ""data"": ""unexpected token ')'; expected '_' or identifier""}]",False,,no code
no-overflow,45,False,,no code,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 0}, ""endPos"": {""line"": 3, ""column"": 4}, ""data"": ""unexpected identifier; expected command""}]",False,,no code
valid-memsafety,46,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 17, ""column"": 46}, ""endPos"": {""line"": 18, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 17, ""column"": 44}, ""endPos"": {""line"": 17, ""column"": 46}, ""data"": ""unsolved goals\nSimulateMain : Sort u_1\nUnit : Sort u_2\n\u22a2 SimulateMain \u2192 Unit""}]",False,,no code,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 25}, ""endPos"": {""line"": 15, ""column"": 26}, ""data"": ""unexpected token ')'; expected '_' or identifier""}]"
no-overflow,47,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 12, ""column"": 0}, ""endPos"": {""line"": 13, ""column"": 18}, ""data"": ""type of theorem 'lean_workbook_123456' is not a proposition\n  Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 41}, ""endPos"": {""line"": 16, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 39}, ""endPos"": {""line"": 15, ""column"": 41}, ""data"": ""unsolved goals\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 21}, ""endPos"": {""line"": 15, ""column"": 22}, ""data"": ""unexpected token ')'; expected '_' or identifier""}]"
unreach-call,48,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 32}, ""endPos"": {""line"": 15, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 30}, ""endPos"": {""line"": 14, ""column"": 32}, ""data"": ""unsolved goals\n\u22a2 Prop""}]",False,,no code
valid-memsafety,49,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 16, ""column"": 19}, ""endPos"": {""line"": 16, ""column"": 20}, ""data"": ""unexpected token ')'; expected '_' or identifier""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 21}, ""endPos"": {""line"": 13, ""column"": 22}, ""data"": ""unexpected token ')'; expected '_' or identifier""}]",False,False,
