property,original_index,s123_pass,s123_complete,s123_errors,s999_pass,s999_complete,s999_errors,s42_pass,s42_complete,s42_errors
termination,34,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 0}, ""endPos"": {""line"": 4, ""column"": 4}, ""data"": ""unexpected identifier; expected command""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 0}, ""endPos"": {""line"": 9, ""column"": 12}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 4}, ""endPos"": {""line"": 7, ""column"": 10}, ""data"": ""unknown constant 'Lean.Name'""}, {""severity"": ""error"", ""pos"": {""line"": 11, ""column"": 0}, ""endPos"": {""line"": 11, ""column"": 13}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 10, ""column"": 4}, ""endPos"": {""line"": 10, ""column"": 8}, ""data"": ""unknown constant 'Lean.Name'""}, {""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 0}, ""endPos"": {""line"": 14, ""column"": 15}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 12, ""column"": 4}, ""endPos"": {""line"": 12, ""column"": 8}, ""data"": ""unknown constant 'Lean.Name'""}, {""severity"": ""error"", ""pos"": {""line"": 25, ""column"": 37}, ""endPos"": {""line"": 26, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 25, ""column"": 20}, ""endPos"": {""line"": 25, ""column"": 31}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 25, ""column"": 35}, ""endPos"": {""line"": 25, ""column"": 37}, ""data"": ""unsolved goals\nx\u271d : Sort u_1\nAlways : x\u271d\n\u22a2 (?m.120 : Sort ?u.119)""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 50}, ""endPos"": null, ""data"": ""expected token""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 32}, ""endPos"": {""line"": 14, ""column"": 49}, ""data"": ""unknown constant 'Unit'""}]",False,,no code
def-behavior,35,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 0}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected identifier; expected command""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 21}, ""endPos"": {""line"": 14, ""column"": 22}, ""data"": ""unexpected token ')'; expected '_' or identifier""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 30}, ""endPos"": {""line"": 15, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 28}, ""endPos"": {""line"": 14, ""column"": 30}, ""data"": ""unsolved goals\n\u22a2 Prop""}]"
valid-memsafety,36,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 32}, ""endPos"": null, ""data"": ""expected token""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 18, ""column"": 4}, ""endPos"": null, ""data"": ""expected token""}, {""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 45}, ""endPos"": {""line"": 15, ""column"": 61}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 16, ""column"": 4}, ""endPos"": {""line"": 16, ""column"": 37}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 17, ""column"": 4}, ""endPos"": {""line"": 17, ""column"": 71}, ""data"": ""unknown constant 'Unit'""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 126}, ""endPos"": null, ""data"": ""expected token""}]"
valid-memsafety,37,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 0}, ""endPos"": {""line"": 8, ""column"": 6}, ""data"": ""unexpected identifier; expected command""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 0}, ""endPos"": {""line"": 4, ""column"": 6}, ""data"": ""unexpected identifier; expected command""}]",False,,no code
termination,38,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 20}, ""endPos"": {""line"": 15, ""column"": 21}, ""data"": ""unexpected token ')'; expected '_' or identifier""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 44}, ""endPos"": {""line"": 14, ""column"": 45}, ""data"": ""unexpected token '('; expected ')', ',' or ':'""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 61}, ""endPos"": {""line"": 14, ""column"": 64}, ""data"": ""invalid 'end', insufficient scopes""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 64}, ""endPos"": {""line"": 14, ""column"": 65}, ""data"": ""unexpected token ')'; expected command""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 16, ""column"": 13}, ""endPos"": {""line"": 16, ""column"": 14}, ""data"": ""unexpected token '('; expected ')', ',' or ':'""}, {""severity"": ""error"", ""pos"": {""line"": 16, ""column"": 29}, ""endPos"": {""line"": 16, ""column"": 32}, ""data"": ""invalid 'end', insufficient scopes""}, {""severity"": ""error"", ""pos"": {""line"": 16, ""column"": 32}, ""endPos"": {""line"": 16, ""column"": 33}, ""data"": ""unexpected token ')'; expected command""}]"
valid-memsafety,39,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 32}, ""endPos"": {""line"": 16, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 30}, ""endPos"": {""line"": 15, ""column"": 32}, ""data"": ""unsolved goals\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 41}, ""endPos"": {""line"": 16, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 39}, ""endPos"": {""line"": 15, ""column"": 41}, ""data"": ""unsolved goals\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 42}, ""endPos"": {""line"": 15, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 20}, ""endPos"": {""line"": 14, ""column"": 36}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 40}, ""endPos"": {""line"": 14, ""column"": 42}, ""data"": ""unsolved goals\nx\u271d : Sort u_1\nSystem : x\u271d\n\u22a2 (?m.6 : Sort ?u.5)""}]"
no-overflow,40,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 21}, ""endPos"": {""line"": 14, ""column"": 22}, ""data"": ""unexpected token ')'; expected '_' or identifier""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 41}, ""endPos"": {""line"": 15, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 39}, ""endPos"": {""line"": 14, ""column"": 41}, ""data"": ""unsolved goals\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 41}, ""endPos"": {""line"": 15, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 39}, ""endPos"": {""line"": 14, ""column"": 41}, ""data"": ""unsolved goals\n\u22a2 Prop""}]"
termination,41,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 19, ""column"": 37}, ""endPos"": {""line"": 20, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 19, ""column"": 35}, ""endPos"": {""line"": 19, ""column"": 37}, ""data"": ""unsolved goals\n\u22a2 Prop""}]",False,,no code,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 87}, ""endPos"": {""line"": 15, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 31}, ""endPos"": {""line"": 14, ""column"": 81}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 85}, ""endPos"": {""line"": 14, ""column"": 87}, ""data"": ""unsolved goals\nx\u271d : Sort u_1\nSystem : x\u271d\n\u22a2 (?m.6 : Sort ?u.5)""}]"
termination,42,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 17, ""column"": 37}, ""endPos"": {""line"": 18, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 17, ""column"": 35}, ""endPos"": {""line"": 17, ""column"": 37}, ""data"": ""unsolved goals\nNat : Sort u_1\nx : Nat\n\u22a2 Nat""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 36}, ""endPos"": {""line"": 13, ""column"": 45}, ""data"": ""function expected at\n  lean_id\nterm has type\n  (?m.8 : Sort ?u.7)""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 39}, ""endPos"": {""line"": 14, ""column"": 43}, ""data"": ""unexpected token 'end'; expected ')', ',' or ':'""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 40}, ""endPos"": {""line"": 14, ""column"": 43}, ""data"": ""invalid 'end', insufficient scopes""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 43}, ""endPos"": {""line"": 14, ""column"": 44}, ""data"": ""unexpected token ')'; expected command""}]"
no-overflow,43,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 12, ""column"": 20}, ""endPos"": {""line"": 12, ""column"": 21}, ""data"": ""unexpected token ')'; expected '_' or identifier""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 5}, ""endPos"": {""line"": 6, ""column"": 6}, ""data"": ""unexpected token '\u27e8'; expected command""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 19}, ""endPos"": {""line"": 14, ""column"": 20}, ""data"": ""unexpected token ')'; expected '_' or identifier""}]"
termination,44,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 21}, ""endPos"": {""line"": 13, ""column"": 22}, ""data"": ""unexpected token ')'; expected '_' or identifier""}]",False,,no code,False,,no code
no-overflow,45,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 12, ""column"": 20}, ""endPos"": {""line"": 12, ""column"": 21}, ""data"": ""unexpected token ')'; expected '_' or identifier""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 32}, ""endPos"": {""line"": 14, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 30}, ""endPos"": {""line"": 13, ""column"": 32}, ""data"": ""unsolved goals\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 41}, ""endPos"": {""line"": 14, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 39}, ""endPos"": {""line"": 13, ""column"": 41}, ""data"": ""unsolved goals\n\u22a2 Prop""}]"
valid-memsafety,46,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 0}, ""endPos"": {""line"": 3, ""column"": 6}, ""data"": ""unexpected identifier; expected command""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 16, ""column"": 32}, ""endPos"": {""line"": 17, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 16, ""column"": 30}, ""endPos"": {""line"": 16, ""column"": 32}, ""data"": ""unsolved goals\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 30}, ""endPos"": {""line"": 15, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 28}, ""endPos"": {""line"": 14, ""column"": 30}, ""data"": ""unsolved goals\n\u22a2 Prop""}]"
no-overflow,47,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 16, ""column"": 20}, ""endPos"": {""line"": 16, ""column"": 21}, ""data"": ""unexpected token ')'; expected '_' or identifier""}]",False,False,Theorem is missing a header,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 21}, ""endPos"": {""line"": 14, ""column"": 22}, ""data"": ""unexpected token ')'; expected '_' or identifier""}]"
unreach-call,48,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 30}, ""endPos"": null, ""data"": ""expected token""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 0}, ""endPos"": {""line"": 14, ""column"": 18}, ""data"": ""type of theorem 'lean_workbook_123456' is not a proposition\n  Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 42}, ""endPos"": null, ""data"": ""expected token""}]"
valid-memsafety,49,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 21}, ""endPos"": {""line"": 15, ""column"": 22}, ""data"": ""unexpected token ')'; expected '_' or identifier""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 32}, ""endPos"": {""line"": 14, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 30}, ""endPos"": {""line"": 13, ""column"": 32}, ""data"": ""unsolved goals\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 0}, ""endPos"": {""line"": 14, ""column"": 18}, ""data"": ""type of theorem 'lean4_proof' is not a proposition\n  Prop""}]"
