property,original_index,s999_pass,s999_complete,s999_errors,s123_pass,s123_complete,s123_errors,s42_pass,s42_complete,s42_errors
valid-memsafety,26,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 50}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 22}, ""endPos"": {""line"": 4, ""column"": 31}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 35}, ""endPos"": {""line"": 4, ""column"": 44}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 48}, ""endPos"": {""line"": 4, ""column"": 50}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\narr : ?m.6\n\u22a2 ?m.9""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 43}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 20}, ""endPos"": {""line"": 4, ""column"": 29}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 41}, ""endPos"": {""line"": 4, ""column"": 43}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\narr : ?m.6\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 9}, ""endPos"": {""line"": 5, ""column"": 16}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 17}, ""endPos"": null, ""data"": ""expected token""}, {""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 73}, ""endPos"": {""line"": 8, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}]"
unreach-call,27,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 39}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 37}, ""endPos"": {""line"": 4, ""column"": 39}, ""data"": ""unsolved goals\nNat : Sort ?u.11\nBool : Sort ?u.13\nN : Nat\n\u22a2 Bool""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 45}, ""endPos"": null, ""data"": ""expected token""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 21}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 19}, ""endPos"": {""line"": 4, ""column"": 21}, ""data"": ""unsolved goals\n\u22a2 ?m.2""}]"
unreach-call,28,True,True,[],True,True,[],True,True,[]
no-overflow,29,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 10, ""column"": 17}, ""endPos"": {""line"": 10, ""column"": 19}, ""data"": ""default handlers have not been implemented yet, class: 'Eq' types: [SslState]""}, {""severity"": ""error"", ""pos"": {""line"": 17, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 16, ""column"": 10}, ""endPos"": {""line"": 16, ""column"": 12}, ""data"": ""unexpected token '\u2265'; expected ','""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 9, ""column"": 11}, ""endPos"": {""line"": 9, ""column"": 13}, ""data"": ""default handlers have not been implemented yet, class: 'Eq' types: [SSLState]""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 11}, ""endPos"": {""line"": 14, ""column"": 13}, ""data"": ""default handlers have not been implemented yet, class: 'Eq' types: [ConnectionState]""}, {""severity"": ""error"", ""pos"": {""line"": 16, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 48}, ""endPos"": {""line"": 16, ""column"": 30}, ""data"": ""unsolved goals\ns : ConnectionState\n\u22a2 Bool""}]"
unreach-call,30,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 44}, ""endPos"": {""line"": 4, ""column"": 30}, ""data"": ""unsolved goals\nnlen : \u2124\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 46}, ""endPos"": {""line"": 14, ""column"": 3}, ""data"": ""unexpected token; expected ','""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 16}, ""endPos"": {""line"": 15, ""column"": 5}, ""data"": ""unexpected token; expected ','""}]"
no-overflow,31,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 26}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 24}, ""endPos"": {""line"": 3, ""column"": 26}, ""data"": ""unsolved goals\nInt : Sort ?u.5\n\u22a2 Int""}]",True,True,[]
valid-memsafety,32,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 30}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 28}, ""endPos"": {""line"": 3, ""column"": 30}, ""data"": ""unsolved goals\nInt : Sort ?u.5\nn : Int\n\u22a2 Int""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 30}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 28}, ""endPos"": {""line"": 3, ""column"": 30}, ""data"": ""unsolved goals\nInt : Sort ?u.5\nn : Int\n\u22a2 Int""}]"
def-behavior,33,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 30}, ""endPos"": {""line"": 4, ""column"": 30}, ""data"": ""unsolved goals\n\u22a2 Option \u2124""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 49}, ""endPos"": {""line"": 4, ""column"": 30}, ""data"": ""unsolved goals\nsize : \u2115\n\u22a2 Option (\u2124 \u00d7 Bool)""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 50}, ""endPos"": {""line"": 4, ""column"": 30}, ""data"": ""unsolved goals\n\u03b1 : Type\n_size : \u2115\n\u22a2 Option \u03b1""}]"
termination,34,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 42}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 40}, ""endPos"": {""line"": 4, ""column"": 42}, ""data"": ""unsolved goals\nNat : Sort ?u.5\ny1 y2 : Nat\n\u22a2 Nat""}]",True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 42}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 40}, ""endPos"": {""line"": 3, ""column"": 42}, ""data"": ""unsolved goals\nNat : Sort ?u.5\ny1 y2 : Nat\n\u22a2 Nat""}]"
def-behavior,35,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 11}, ""endPos"": {""line"": 6, ""column"": 15}, ""data"": ""failed to synthesize\n  Repr (Fin 1048 \u2192 \u2124)\nAdditional diagnostic information may be available using the `set_option diagnostics true` command.""}, {""severity"": ""error"", ""pos"": {""line"": 12, ""column"": 2}, ""endPos"": null, ""data"": ""expected '{' or indented tactic sequence""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 11}, ""endPos"": {""line"": 7, ""column"": 15}, ""data"": ""unknown constant 'Repr'""}, {""severity"": ""error"", ""pos"": {""line"": 11, ""column"": 11}, ""endPos"": {""line"": 11, ""column"": 13}, ""data"": ""unknown constant 'Eq'""}, {""severity"": ""error"", ""pos"": {""line"": 12, ""column"": 43}, ""endPos"": null, ""data"": ""expected token""}]",True,True,[]
valid-memsafety,36,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 53}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 25}, ""endPos"": {""line"": 4, ""column"": 34}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 38}, ""endPos"": {""line"": 4, ""column"": 47}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 51}, ""endPos"": {""line"": 4, ""column"": 53}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\narr : ?m.6\n\u22a2 ?m.9""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 53}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 25}, ""endPos"": {""line"": 3, ""column"": 34}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 38}, ""endPos"": {""line"": 3, ""column"": 47}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 51}, ""endPos"": {""line"": 3, ""column"": 53}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\narr : ?m.6\n\u22a2 ?m.9""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 53}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 25}, ""endPos"": {""line"": 4, ""column"": 34}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 38}, ""endPos"": {""line"": 4, ""column"": 47}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 51}, ""endPos"": {""line"": 4, ""column"": 53}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\narr : ?m.6\n\u22a2 ?m.9""}]"
valid-memsafety,37,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 31}, ""endPos"": null, ""data"": ""expected token""}, {""severity"": ""error"", ""pos"": {""line"": 21, ""column"": 12}, ""endPos"": {""line"": 22, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 21, ""column"": 10}, ""endPos"": {""line"": 21, ""column"": 12}, ""data"": ""unsolved goals\nMemorySafetyContext : Sort u_1\nBool : Sort u_2\nctx : MemorySafetyContext\nmain_execution : Bool\n\u22a2 Prop""}]",True,True,[]
termination,38,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 9, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 42}, ""endPos"": {""line"": 9, ""column"": 30}, ""data"": ""unsolved goals\ns : State\n\u22a2 List State""}]",True,True,[],True,True,[]
valid-memsafety,39,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 45}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 43}, ""endPos"": {""line"": 4, ""column"": 45}, ""data"": ""unsolved goals\nNat : Sort ?u.9\n\u03b1 : Type\nrows cols : Nat\n\u22a2 ?m.15 \u03b1 rows cols""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 45}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 43}, ""endPos"": {""line"": 4, ""column"": 45}, ""data"": ""unsolved goals\nNat : Sort ?u.9\n\u03b1 : Type\nrows cols : Nat\n\u22a2 ?m.15 \u03b1 rows cols""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 68}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 38}, ""endPos"": {""line"": 3, ""column"": 55}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 66}, ""endPos"": {""line"": 3, ""column"": 68}, ""data"": ""unsolved goals\nNat : Sort ?u.24\nx\u271d : Sort ?u.10\nArray : x\u271d\nInt : Sort ?u.31\nn m : Nat\nmatrix : ?m.29\n\u22a2 Int""}]"
no-overflow,40,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 10, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 9, ""column"": 60}, ""endPos"": {""line"": 10, ""column"": 30}, ""data"": ""unsolved goals\ns : ProgramState\n\u22a2 Option ProgramState""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 39}, ""endPos"": {""line"": 14, ""column"": 5}, ""data"": ""unexpected token 'let'; expected ','""}]"
termination,41,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 57}, ""endPos"": {""line"": 5, ""column"": 30}, ""data"": ""unsolved goals\nn p q r h : \u2124\n\u22a2 \u2115""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 50}, ""endPos"": {""line"": 4, ""column"": 30}, ""data"": ""unsolved goals\nn p q r h : \u2124\n\u22a2 \u2115""}]"
termination,42,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 53}, ""endPos"": null, ""data"": ""unknown tactic""}]"
no-overflow,43,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 39}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 37}, ""endPos"": {""line"": 3, ""column"": 39}, ""data"": ""unsolved goals\nInt : Sort ?u.13\nBool : Sort ?u.17\nx y : Int\n\u22a2 Bool""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 4}, ""endPos"": null, ""data"": ""expected token""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 4}, ""endPos"": null, ""data"": ""expected token""}]"
termination,44,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 5}, ""endPos"": {""line"": 14, ""column"": 7}, ""data"": ""unexpected token '+'; expected ','""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 6}, ""endPos"": null, ""data"": ""expected token""}]"
no-overflow,45,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 9, ""column"": 53}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 32}, ""endPos"": {""line"": 9, ""column"": 59}, ""data"": ""unsolved goals\n\u22a2 LoopState""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 29}, ""endPos"": {""line"": 5, ""column"": 38}, ""data"": ""unknown identifier 'loopInner'""}, {""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 33}, ""endPos"": {""line"": 7, ""column"": 30}, ""data"": ""unsolved goals\nj : \u2115\n\u22a2 \u2124""}]"
valid-memsafety,46,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 50}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 48}, ""endPos"": {""line"": 4, ""column"": 50}, ""data"": ""unsolved goals\nNat : Sort ?u.11\nBool : Sort ?u.13\nN : Nat\n\u22a2 Bool""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 43}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 28}, ""endPos"": {""line"": 4, ""column"": 37}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 41}, ""endPos"": {""line"": 4, ""column"": 43}, ""data"": ""unsolved goals\nNat : Sort ?u.11\nx\u271d : Sort ?u.8\nArray : x\u271d\nn : Nat\n\u22a2 ?m.14""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 56}, ""endPos"": null, ""data"": ""expected token""}]"
no-overflow,47,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 42}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 40}, ""endPos"": {""line"": 3, ""column"": 42}, ""data"": ""unsolved goals\nInt : Sort ?u.13\nBool : Sort ?u.17\nx a : Int\n\u22a2 Bool""}]",True,True,[]
unreach-call,48,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 9, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}]",True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 20, ""column"": 7}, ""endPos"": {""line"": 21, ""column"": 11}, ""data"": ""unexpected identifier; expected 'else'""}]"
valid-memsafety,49,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 17}, ""endPos"": null, ""data"": ""expected token""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 17}, ""endPos"": null, ""data"": ""expected token""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 50}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 35}, ""endPos"": {""line"": 3, ""column"": 44}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 48}, ""endPos"": {""line"": 3, ""column"": 50}, ""data"": ""unsolved goals\nNat : Sort ?u.11\nx\u271d : Sort ?u.8\nArray : x\u271d\nsize : Nat\n\u22a2 ?m.14""}]"
