property,original_index,s123_pass,s123_complete,s123_errors,s42_pass,s42_complete,s42_errors,s999_pass,s999_complete,s999_errors
unreach-call,27,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 44}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 29}, ""endPos"": {""line"": 4, ""column"": 38}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 42}, ""endPos"": {""line"": 4, ""column"": 44}, ""data"": ""unsolved goals\nNat : Sort ?u.11\nx\u271d : Sort ?u.8\nArray : x\u271d\nn : Nat\n\u22a2 ?m.14""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 39}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 37}, ""endPos"": {""line"": 4, ""column"": 39}, ""data"": ""unsolved goals\nNat : Sort ?u.11\nBool : Sort ?u.13\nN : Nat\n\u22a2 Bool""}]"
unreach-call,28,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 17, ""column"": 53}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 16, ""column"": 17}, ""endPos"": {""line"": 17, ""column"": 59}, ""data"": ""unsolved goals\n\u22a2 \u2200 x < (268435455 : \u2115), (x = if x < (65521 : \u2115) then x + (1 : \u2115) else x + (2 : \u2115)) \u2192 x % (2 : \u2115) = (0 : \u2115)""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 17, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}]",True,True,[]
no-overflow,29,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 11, ""column"": 17}, ""endPos"": {""line"": 11, ""column"": 19}, ""data"": ""default handlers have not been implemented yet, class: 'Eq' types: [SslState]""}, {""severity"": ""error"", ""pos"": {""line"": 27, ""column"": 0}, ""endPos"": {""line"": 28, ""column"": 18}, ""data"": ""type of theorem 'no_ssl_overflow' is not a proposition\n  SslConnection \u2192 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 10, ""column"": 17}, ""endPos"": {""line"": 10, ""column"": 19}, ""data"": ""default handlers have not been implemented yet, class: 'Eq' types: [SSLState]""}, {""severity"": ""error"", ""pos"": {""line"": 30, ""column"": 16}, ""endPos"": {""line"": 30, ""column"": 19}, ""data"": ""unexpected token 'fun'; expected '_' or identifier""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 17}, ""endPos"": {""line"": 8, ""column"": 19}, ""data"": ""default handlers have not been implemented yet, class: 'Eq' types: [SslState]""}, {""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 40}, ""endPos"": {""line"": 15, ""column"": 30}, ""data"": ""unsolved goals\nx y : \u2124\n\u22a2 Option \u2124""}]"
unreach-call,30,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 32}, ""endPos"": {""line"": 4, ""column"": 30}, ""data"": ""unsolved goals\nnlen : \u2124\n\u22a2 Bool""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 40}, ""endPos"": {""line"": 4, ""column"": 30}, ""data"": ""unsolved goals\nnlen : \u2124\n\u22a2 Bool""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 37}, ""endPos"": {""line"": 14, ""column"": 3}, ""data"": ""unexpected token; expected ','""}]"
no-overflow,31,True,True,[],True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 46, ""column"": 55}, ""endPos"": null, ""data"": ""unknown tactic""}]"
valid-memsafety,32,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 30}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 28}, ""endPos"": {""line"": 3, ""column"": 30}, ""data"": ""unsolved goals\nInt : Sort ?u.5\nn : Int\n\u22a2 Int""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 30}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 28}, ""endPos"": {""line"": 3, ""column"": 30}, ""data"": ""unsolved goals\nInt : Sort ?u.5\nn : Int\n\u22a2 Int""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 30}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 28}, ""endPos"": {""line"": 3, ""column"": 30}, ""data"": ""unsolved goals\nInt : Sort ?u.5\nn : Int\n\u22a2 Int""}]"
def-behavior,33,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 30}, ""endPos"": {""line"": 4, ""column"": 30}, ""data"": ""unsolved goals\n\u22a2 Option \u2124""}]",True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}]"
termination,34,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 42}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 40}, ""endPos"": {""line"": 3, ""column"": 42}, ""data"": ""unsolved goals\nNat : Sort ?u.5\ny1 y2 : Nat\n\u22a2 Nat""}]",True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 33}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 31}, ""endPos"": {""line"": 3, ""column"": 33}, ""data"": ""unsolved goals\nNat : Sort ?u.5\ny1 y2 : Nat\n\u22a2 Nat""}]"
def-behavior,35,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 71}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 40}, ""endPos"": {""line"": 3, ""column"": 49}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 53}, ""endPos"": {""line"": 3, ""column"": 65}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 69}, ""endPos"": {""line"": 3, ""column"": 71}, ""data"": ""unsolved goals\nNat : Sort ?u.20\nx\u271d\u00b9 : Sort ?u.8\nArray : x\u271d\u00b9\nx\u271d : Sort ?u.17\nProd : x\u271d\nk : Nat\narr : ?m.23\n\u22a2 ?m.26""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 55}, ""endPos"": null, ""data"": ""expected token""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 38}, ""endPos"": {""line"": 3, ""column"": 47}, ""data"": ""unknown constant 'Unit'""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 71}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 40}, ""endPos"": {""line"": 4, ""column"": 49}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 53}, ""endPos"": {""line"": 4, ""column"": 65}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 69}, ""endPos"": {""line"": 4, ""column"": 71}, ""data"": ""unsolved goals\nNat : Sort ?u.20\nx\u271d\u00b9 : Sort ?u.8\nArray : x\u271d\u00b9\nx\u271d : Sort ?u.17\nProd : x\u271d\nk : Nat\narr : ?m.23\n\u22a2 ?m.26""}]"
valid-memsafety,36,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 53}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 25}, ""endPos"": {""line"": 4, ""column"": 34}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 38}, ""endPos"": {""line"": 4, ""column"": 47}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 51}, ""endPos"": {""line"": 4, ""column"": 53}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\narr : ?m.6\n\u22a2 ?m.9""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 53}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 25}, ""endPos"": {""line"": 3, ""column"": 34}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 38}, ""endPos"": {""line"": 3, ""column"": 47}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 51}, ""endPos"": {""line"": 3, ""column"": 53}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\narr : ?m.6\n\u22a2 ?m.9""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 9}, ""endPos"": {""line"": 5, ""column"": 16}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 76}, ""endPos"": {""line"": 8, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}]"
valid-memsafety,37,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 9}, ""endPos"": {""line"": 5, ""column"": 20}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 9}, ""endPos"": {""line"": 6, ""column"": 22}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 9}, ""endPos"": {""line"": 8, ""column"": 21}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 9, ""column"": 9}, ""endPos"": {""line"": 9, ""column"": 21}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 22, ""column"": 16}, ""endPos"": null, ""data"": ""expected token""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 11}, ""endPos"": {""line"": 7, ""column"": 15}, ""data"": ""unknown constant 'Repr'""}, {""severity"": ""error"", ""pos"": {""line"": 11, ""column"": 11}, ""endPos"": {""line"": 11, ""column"": 15}, ""data"": ""unknown constant 'Repr'""}, {""severity"": ""error"", ""pos"": {""line"": 26, ""column"": 12}, ""endPos"": {""line"": 27, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 26, ""column"": 10}, ""endPos"": {""line"": 26, ""column"": 12}, ""data"": ""unsolved goals\nMemoryModel : Sort u_1\nBool : Sort u_2\ninitial_state final_state : MemoryModel\nsafety_condition : Bool\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 11}, ""endPos"": {""line"": 8, ""column"": 15}, ""data"": ""unknown constant 'Repr'""}, {""severity"": ""error"", ""pos"": {""line"": 23, ""column"": 10}, ""endPos"": null, ""data"": ""expected token""}]"
termination,38,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 17}, ""endPos"": {""line"": 7, ""column"": 19}, ""data"": ""default handlers have not been implemented yet, class: 'Eq' types: [ProgramState]""}, {""severity"": ""error"", ""pos"": {""line"": 9, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 44}, ""endPos"": {""line"": 9, ""column"": 30}, ""data"": ""unsolved goals\ns : ProgramState\n\u22a2 Prop""}]",True,True,[]
valid-memsafety,39,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 58}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 28}, ""endPos"": {""line"": 3, ""column"": 45}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 56}, ""endPos"": {""line"": 3, ""column"": 58}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\nInt : Sort ?u.15\nmatrix : ?m.13\n\u22a2 Int""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 45}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 43}, ""endPos"": {""line"": 4, ""column"": 45}, ""data"": ""unsolved goals\nNat : Sort ?u.9\n\u03b1 : Type\nrows cols : Nat\n\u22a2 ?m.15 \u03b1 rows cols""}]"
no-overflow,40,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 12}, ""endPos"": {""line"": 5, ""column"": 4}, ""data"": ""unexpected token 'if'; expected term""}, {""severity"": ""error"", ""pos"": {""line"": 20, ""column"": 9}, ""endPos"": null, ""data"": ""expected token""}, {""severity"": ""error"", ""pos"": {""line"": 19, ""column"": 16}, ""endPos"": {""line"": 19, ""column"": 44}, ""data"": ""unknown constant 'Unit'""}]",True,True,[]
termination,41,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}]",True,True,[]
termination,42,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 28}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 26}, ""endPos"": {""line"": 3, ""column"": 28}, ""data"": ""unsolved goals\nNat : Sort ?u.5\nx : Nat\n\u22a2 Nat""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 53}, ""endPos"": null, ""data"": ""unknown tactic""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 28}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 26}, ""endPos"": {""line"": 3, ""column"": 28}, ""data"": ""unsolved goals\nNat : Sort ?u.5\nx : Nat\n\u22a2 Nat""}]"
no-overflow,43,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 47}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 31}, ""endPos"": {""line"": 3, ""column"": 41}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 45}, ""endPos"": {""line"": 3, ""column"": 47}, ""data"": ""unsolved goals\nInt : Sort ?u.13\nx\u271d : Sort ?u.10\nOption : x\u271d\nx y : Int\n\u22a2 ?m.18""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 41}, ""endPos"": {""line"": 4, ""column"": 30}, ""data"": ""unsolved goals\nx y : \u2124\n\u22a2 Bool""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 39}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 37}, ""endPos"": {""line"": 3, ""column"": 39}, ""data"": ""unsolved goals\nInt : Sort ?u.13\nBool : Sort ?u.17\nx y : Int\n\u22a2 Bool""}]"
termination,44,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 57}, ""endPos"": {""line"": 13, ""column"": 59}, ""data"": ""unexpected token '+'; expected ':=', 'where' or '|'""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 2}, ""endPos"": null, ""data"": ""expected token""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 8}, ""endPos"": null, ""data"": ""expected token""}]"
no-overflow,45,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 15}, ""endPos"": {""line"": 15, ""column"": 5}, ""data"": ""unexpected token; expected ','""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 17}, ""endPos"": {""line"": 15, ""column"": 5}, ""data"": ""unexpected token; expected ','""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 5}, ""endPos"": {""line"": 9, ""column"": 5}, ""data"": ""unexpected token 'where'; expected 'else'""}, {""severity"": ""error"", ""pos"": {""line"": 28, ""column"": 15}, ""endPos"": {""line"": 29, ""column"": 5}, ""data"": ""unexpected token '-'; expected ','""}]"
valid-memsafety,46,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 55}, ""endPos"": null, ""data"": ""expected token""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 16, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 40}, ""endPos"": {""line"": 16, ""column"": 30}, ""data"": ""unsolved goals\nN : \u2115\nh1 : N > (0 : \u2115)\nh2 : N \u2264 (2147483647 : \u2115)\n\u22a2 let arr : List \u2115 := List.map (fun (i : \u2115) => (i + (1 : \u2115)) * (i + (1 : \u2115)) - i * i - i) (List.range N);\n  \u2200 (i : \u2115), i < N \u2192 arr.get? i = some (i + (1 : \u2115))""}]"
no-overflow,47,True,True,[],True,True,[],True,True,[]
