property,original_index,s999_pass,s999_complete,s999_errors,s42_pass,s42_complete,s42_errors,s123_pass,s123_complete,s123_errors
valid-memsafety,36,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 5}, ""endPos"": {""line"": 7, ""column"": 10}, ""data"": ""unknown namespace 'Array'""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 70}, ""endPos"": {""line"": 9, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 23}, ""endPos"": {""line"": 8, ""column"": 32}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 55}, ""endPos"": {""line"": 8, ""column"": 64}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 68}, ""endPos"": {""line"": 8, ""column"": 70}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\nNat : Sort ?u.15\na : ?m.13\narray_size : Nat\n\u22a2 ?m.18""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 51}, ""endPos"": null, ""data"": ""expected token""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 74}, ""endPos"": {""line"": 6, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}]"
valid-memsafety,37,True,True,[],True,True,[],True,True,[]
termination,38,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 5}, ""endPos"": {""line"": 4, ""column"": 8}, ""data"": ""unknown namespace 'Nat'""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 27}, ""endPos"": {""line"": 6, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 25}, ""endPos"": {""line"": 5, ""column"": 27}, ""data"": ""unsolved goals\nNat : Sort ?u.5\n\u22a2 Nat""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 5}, ""endPos"": {""line"": 14, ""column"": 6}, ""data"": ""unexpected token '\u2203'; expected '_' or identifier""}]",True,True,[]
valid-memsafety,39,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 5}, ""endPos"": {""line"": 6, ""column"": 11}, ""data"": ""unknown namespace 'Matrix'""}, {""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 44}, ""endPos"": {""line"": 8, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 42}, ""endPos"": {""line"": 7, ""column"": 44}, ""data"": ""unsolved goals\n\u2115 : Sort ?u.5\nN_COL N_LIN : \u2115\n\u22a2 ?m.11 N_COL N_LIN""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 31}, ""endPos"": {""line"": 2, ""column"": 61}, ""data"": ""type mismatch\n  Aesop.defaultSafePenalty\nhas type\n  \u2124 : Type\nbut is expected to have type\n  UInt32 : Type""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 27}, ""endPos"": {""line"": 3, ""column"": 43}, ""data"": ""type mismatch\n  PEmpty.{0}\nhas type\n  Prop : Type\nbut is expected to have type\n  \u2124 : Type""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 4}, ""endPos"": {""line"": 5, ""column"": 14}, ""data"": ""fail to show termination for\n  valid_free\nwith errors\nfailed to infer structural recursion:\nno parameters suitable for structural recursion\n\nwell-founded recursion cannot be used, 'valid_free' does not take any (non-fixed) arguments""}, {""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 4}, ""endPos"": {""line"": 7, ""column"": 18}, ""data"": ""fail to show termination for\n  valid_memtrack\nwith errors\nfailed to infer structural recursion:\nno parameters suitable for structural recursion\n\nwell-founded recursion cannot be used, 'valid_memtrack' does not take any (non-fixed) arguments""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 33}, ""endPos"": {""line"": 8, ""column"": 149}, ""data"": ""unsolved goals\nf : IO Unit\n\u22a2 Prop""}, {""severity"": ""error"", ""pos"": {""line"": 9, ""column"": 0}, ""endPos"": {""line"": 9, ""column"": 5}, ""data"": ""unexpected token 'sorry'; expected command""}]",True,True,[]
no-overflow,40,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 34}, ""endPos"": null, ""data"": ""expected token""}]",True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]"
termination,41,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 3}, ""endPos"": {""line"": 13, ""column"": 5}, ""data"": ""unexpected token '*'; expected ','""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 2}, ""endPos"": null, ""data"": ""expected '{' or indented tactic sequence""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 7}, ""endPos"": {""line"": 4, ""column"": 9}, ""data"": ""unsolved goals\nx\u271d : \u2124\nn : \u2124 := x\u271d\n\u22a2 ?m.29 x\u271d""}]"
termination,42,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 5}, ""endPos"": {""line"": 4, ""column"": 8}, ""data"": ""unknown namespace 'Nat'""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 28}, ""endPos"": {""line"": 6, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 26}, ""endPos"": {""line"": 5, ""column"": 28}, ""data"": ""unsolved goals\nNat : Sort ?u.5\nx : Nat\n\u22a2 Nat""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 5}, ""endPos"": {""line"": 3, ""column"": 8}, ""data"": ""unknown namespace 'Nat'""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 3}, ""endPos"": {""line"": 6, ""column"": 5}, ""data"": ""unexpected token '+'; expected '=>'""}, {""severity"": ""error"", ""pos"": {""line"": 18, ""column"": 43}, ""endPos"": null, ""data"": ""expected token""}, {""severity"": ""error"", ""pos"": {""line"": 18, ""column"": 34}, ""endPos"": {""line"": 18, ""column"": 42}, ""data"": ""unknown constant 'Unit'""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 6}, ""data"": ""'id' has already been declared""}]"
no-overflow,43,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 25}, ""endPos"": {""line"": 6, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 23}, ""endPos"": {""line"": 5, ""column"": 25}, ""data"": ""unsolved goals\nInt : Sort ?u.5\n\u22a2 Int""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 45}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 43}, ""endPos"": {""line"": 4, ""column"": 45}, ""data"": ""unsolved goals\n\u2124 : Sort ?u.13\n\u2115 : Sort ?u.17\nx y : \u2124\nc : \u2115\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""'Bool' has already been declared""}]"
termination,44,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 19}, ""endPos"": {""line"": 6, ""column"": 21}, ""data"": ""unexpected token 'by'; expected command""}]",True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""'Bool' has already been declared""}]"
no-overflow,45,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 37}, ""endPos"": {""line"": 9, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 35}, ""endPos"": {""line"": 8, ""column"": 37}, ""data"": ""unsolved goals\nInt : Sort ?u.13\n\u22a2 Int""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 38}, ""endPos"": {""line"": 9, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 36}, ""endPos"": {""line"": 8, ""column"": 38}, ""data"": ""unsolved goals\nNat : Sort ?u.7\n\u22a2 Nat \u2192 Nat \u2192 Nat \u2192 Nat""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""'Bool' has already been declared""}]"
valid-memsafety,46,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 5}, ""endPos"": {""line"": 5, ""column"": 8}, ""data"": ""unknown namespace 'Int'""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 17}, ""endPos"": {""line"": 7, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 15}, ""endPos"": {""line"": 6, ""column"": 17}, ""data"": ""unsolved goals\nInt : Sort ?u.5\n\u22a2 Int""}]",True,True,[],False,False,Theorem is missing a header
no-overflow,47,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 35}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 33}, ""endPos"": {""line"": 4, ""column"": 35}, ""data"": ""unsolved goals\n\u2124 : Sort ?u.5\na x : \u2124\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 5}, ""endPos"": {""line"": 8, ""column"": 8}, ""data"": ""unknown namespace 'Int'""}, {""severity"": ""error"", ""pos"": {""line"": 9, ""column"": 15}, ""endPos"": null, ""data"": ""expected token""}, {""severity"": ""error"", ""pos"": {""line"": 18, ""column"": 39}, ""endPos"": {""line"": 19, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 18, ""column"": 37}, ""endPos"": {""line"": 18, ""column"": 39}, ""data"": ""unsolved goals\nInt : Sort ?u.14\nx a : Int\n\u22a2 Prop""}]",True,True,[]
unreach-call,48,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 38}, ""endPos"": {""line"": 5, ""column"": 30}, ""data"": ""unsolved goals\nn : \u2115\n\u22a2 \u2115 \u00d7 \u2115 \u00d7 \u2115""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 12, ""column"": 0}, ""endPos"": {""line"": 13, ""column"": 9}, ""data"": ""type of theorem 'main_correctness' is not a proposition\n  \u2115 \u2192 \u2115""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 12, ""column"": 0}, ""endPos"": {""line"": 13, ""column"": 9}, ""data"": ""type of theorem 'main_property' is not a proposition\n  \u2115 \u2192 \u2115""}]"
valid-memsafety,49,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 21}, ""endPos"": null, ""data"": ""expected token""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 11}, ""endPos"": {""line"": 3, ""column"": 20}, ""data"": ""unknown constant 'Unit'""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 24}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 11}, ""endPos"": {""line"": 4, ""column"": 18}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 22}, ""endPos"": {""line"": 4, ""column"": 24}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nIO : x\u271d\n\u22a2 ?m.6""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 5}, ""endPos"": {""line"": 4, ""column"": 10}, ""data"": ""unknown namespace 'Array'""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 24}, ""endPos"": {""line"": 6, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 11}, ""endPos"": {""line"": 5, ""column"": 18}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 22}, ""endPos"": {""line"": 5, ""column"": 24}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nIO : x\u271d\n\u22a2 ?m.6""}]"
