property,original_index,s999_pass,s999_complete,s999_errors,s123_pass,s123_complete,s123_errors,s42_pass,s42_complete,s42_errors
valid-memsafety,26,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 11}, ""endPos"": {""line"": 7, ""column"": 15}, ""data"": ""unknown constant 'Repr'""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 65}, ""endPos"": {""line"": 9, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 68}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 32}, ""endPos"": {""line"": 4, ""column"": 41}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 66}, ""endPos"": {""line"": 4, ""column"": 68}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\nNat : Sort ?u.15\narr : ?m.13\nsize : Nat\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 50}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 22}, ""endPos"": {""line"": 4, ""column"": 31}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 35}, ""endPos"": {""line"": 4, ""column"": 44}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 48}, ""endPos"": {""line"": 4, ""column"": 50}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\narr : ?m.6\n\u22a2 ?m.9""}]"
unreach-call,27,True,True,[],True,True,[],True,True,[]
unreach-call,28,True,True,[],True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 26, ""column"": 59}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 22, ""column"": 4}, ""endPos"": {""line"": 26, ""column"": 65}, ""data"": ""unsolved goals\ncase h\nx k : \u2115\nh_bound : (2 : \u2115) * k + (1 : \u2115) < (268435455 : \u2115)\nh_odd : x = (2 : \u2115) * k + (1 : \u2115)\n\u22a2 (2 : \u2115) * k + (1 : \u2115) = (2 : \u2115) * (k + (1 : \u2115))""}]"
no-overflow,29,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 17}, ""endPos"": {""line"": 8, ""column"": 19}, ""data"": ""default handlers have not been implemented yet, class: 'Eq' types: [SslState]""}, {""severity"": ""error"", ""pos"": {""line"": 26, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 25, ""column"": 57}, ""endPos"": {""line"": 26, ""column"": 30}, ""data"": ""unsolved goals\nconn : SslConnection\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 7}, ""endPos"": {""line"": 15, ""column"": 9}, ""data"": ""unexpected token '\u2265'; expected ','""}]"
unreach-call,30,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 47}, ""endPos"": {""line"": 4, ""column"": 30}, ""data"": ""unsolved goals\nnlen i j : \u2124\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 43}, ""endPos"": {""line"": 14, ""column"": 30}, ""data"": ""unsolved goals\nnlen : \u2124\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 21, ""column"": 10}, ""endPos"": {""line"": 22, ""column"": 4}, ""data"": ""unexpected token 'in'; expected 'else'""}]"
no-overflow,31,True,True,[],True,True,[],True,True,[]
valid-memsafety,32,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 30}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 28}, ""endPos"": {""line"": 3, ""column"": 30}, ""data"": ""unsolved goals\nInt : Sort ?u.5\nn : Int\n\u22a2 Int""}]",True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 30}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 28}, ""endPos"": {""line"": 3, ""column"": 30}, ""data"": ""unsolved goals\nInt : Sort ?u.5\nn : Int\n\u22a2 Int""}]"
def-behavior,33,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 28}, ""endPos"": {""line"": 3, ""column"": 35}, ""data"": ""function expected at\n  Ref\nterm has type\n  ?m.4""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 26}, ""endPos"": {""line"": 3, ""column"": 33}, ""data"": ""function expected at\n  Ref\nterm has type\n  ?m.4""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 38}, ""endPos"": {""line"": 4, ""column"": 30}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.3\nRef : x\u271d\n\u22a2 Option sorry""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 32}, ""endPos"": {""line"": 4, ""column"": 30}, ""data"": ""unsolved goals\n\u22a2 Option \u2124""}]"
termination,34,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 50}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 34}, ""endPos"": {""line"": 3, ""column"": 44}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 48}, ""endPos"": {""line"": 3, ""column"": 50}, ""data"": ""unsolved goals\nNat : Sort ?u.13\nx\u271d : Sort ?u.10\nOption : x\u271d\ny1 y2 : Nat\n\u22a2 ?m.18""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 33}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 31}, ""endPos"": {""line"": 3, ""column"": 33}, ""data"": ""unsolved goals\nNat : Sort ?u.5\ny1 y2 : Nat\n\u22a2 Nat""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 31}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 29}, ""endPos"": {""line"": 3, ""column"": 31}, ""data"": ""unsolved goals\nNat : Sort ?u.5\na b : Nat\n\u22a2 Nat""}]"
def-behavior,35,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 71}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 40}, ""endPos"": {""line"": 3, ""column"": 49}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 53}, ""endPos"": {""line"": 3, ""column"": 65}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 69}, ""endPos"": {""line"": 3, ""column"": 71}, ""data"": ""unsolved goals\nNat : Sort ?u.20\nx\u271d\u00b9 : Sort ?u.8\nArray : x\u271d\u00b9\nx\u271d : Sort ?u.17\nProd : x\u271d\nk : Nat\narr : ?m.23\n\u22a2 ?m.26""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 52}, ""endPos"": null, ""data"": ""expected token""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 71}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 40}, ""endPos"": {""line"": 3, ""column"": 49}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 53}, ""endPos"": {""line"": 3, ""column"": 65}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 69}, ""endPos"": {""line"": 3, ""column"": 71}, ""data"": ""unsolved goals\nNat : Sort ?u.20\nx\u271d\u00b9 : Sort ?u.8\nArray : x\u271d\u00b9\nx\u271d : Sort ?u.17\nProd : x\u271d\nk : Nat\narr : ?m.23\n\u22a2 ?m.26""}]"
valid-memsafety,36,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 53}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 25}, ""endPos"": {""line"": 4, ""column"": 34}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 38}, ""endPos"": {""line"": 4, ""column"": 47}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 51}, ""endPos"": {""line"": 4, ""column"": 53}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\narr : ?m.6\n\u22a2 ?m.9""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 53}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 25}, ""endPos"": {""line"": 4, ""column"": 34}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 38}, ""endPos"": {""line"": 4, ""column"": 47}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 51}, ""endPos"": {""line"": 4, ""column"": 53}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\narr : ?m.6\n\u22a2 ?m.9""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 53}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 25}, ""endPos"": {""line"": 4, ""column"": 34}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 38}, ""endPos"": {""line"": 4, ""column"": 47}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 51}, ""endPos"": {""line"": 4, ""column"": 53}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\narr : ?m.6\n\u22a2 ?m.9""}]"
valid-memsafety,37,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 17}, ""endPos"": {""line"": 7, ""column"": 19}, ""data"": ""default handlers have not been implemented yet, class: 'Eq' types: [MemorySafetyState]""}, {""severity"": ""error"", ""pos"": {""line"": 22, ""column"": 0}, ""endPos"": {""line"": 26, ""column"": 18}, ""data"": ""type of theorem 'memory_safety_verification' is not a proposition\n  ProgramState \u2192 ProgramState \u2192 MemorySafetyState \u2192 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 11}, ""endPos"": {""line"": 4, ""column"": 29}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 11}, ""endPos"": {""line"": 5, ""column"": 31}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 11}, ""endPos"": {""line"": 7, ""column"": 30}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 11}, ""endPos"": {""line"": 8, ""column"": 31}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 10, ""column"": 11}, ""endPos"": {""line"": 10, ""column"": 30}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 11, ""column"": 11}, ""endPos"": {""line"": 11, ""column"": 30}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 12, ""column"": 50}, ""endPos"": {""line"": 13, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 12, ""column"": 48}, ""endPos"": {""line"": 12, ""column"": 50}, ""data"": ""unsolved goals\nDeviceControl : Sort ?u.152\nBool : Sort ?u.154\nobj : DeviceControl\n\u22a2 Bool""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 11}, ""endPos"": {""line"": 6, ""column"": 15}, ""data"": ""unknown constant 'Repr'""}, {""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 57}, ""endPos"": {""line"": 8, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 55}, ""endPos"": {""line"": 7, ""column"": 57}, ""data"": ""unsolved goals\nMemorySafetyContext : Sort ?u.5\nctx : MemorySafetyContext\n\u22a2 Prop""}]"
termination,38,True,True,[],True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 36}, ""endPos"": {""line"": 15, ""column"": 7}, ""data"": ""unexpected token 'let'; expected ','""}]"
valid-memsafety,39,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 21, ""column"": 20}, ""endPos"": {""line"": 21, ""column"": 24}, ""data"": ""unexpected token '|>.'; expected ','""}]",True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 50}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 48}, ""endPos"": {""line"": 4, ""column"": 50}, ""data"": ""unsolved goals\nNat : Sort ?u.5\nnLin nCol : Nat\n\u22a2 Prop""}]"
no-overflow,40,True,True,[],True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 10, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 9, ""column"": 64}, ""endPos"": {""line"": 10, ""column"": 30}, ""data"": ""unsolved goals\nstate : ProgramState\n\u22a2 Option ProgramState""}]"
termination,41,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 11, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 10, ""column"": 49}, ""endPos"": {""line"": 11, ""column"": 30}, ""data"": ""unsolved goals\ns : SquareRootState\n\u22a2 Prop""}]",True,True,[]
termination,42,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}]"
no-overflow,43,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 13}, ""endPos"": {""line"": 7, ""column"": 10}, ""data"": ""unexpected token 'set_option'; expected 'else'""}, {""severity"": ""error"", ""pos"": {""line"": 21, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 20, ""column"": 30}, ""endPos"": {""line"": 21, ""column"": 30}, ""data"": ""unsolved goals\nx y : \u2115\n\u22a2 \u2200 (c : \u2115),\n    x = y \u2192\n      x > (0 : \u2115) \u2192\n        match loopIteration x y c with\n        | (x', y', c') => x' \u2264 x \u2227 y' \u2264 y \u2227 c' > c""}]",True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 4}, ""endPos"": null, ""data"": ""expected token""}]"
termination,44,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 55}, ""endPos"": {""line"": 4, ""column"": 30}, ""data"": ""unsolved goals\nbob samantha : \u2115\n\u22a2 List \u2115""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 21}, ""endPos"": {""line"": 9, ""column"": 10}, ""data"": ""unexpected token 'set_option'; expected 'else'""}, {""severity"": ""error"", ""pos"": {""line"": 20, ""column"": 24}, ""endPos"": {""line"": 21, ""column"": 3}, ""data"": ""unexpected token '\u2203'; expected ','""}]"
no-overflow,45,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 12, ""column"": 5}, ""endPos"": {""line"": 13, ""column"": 10}, ""data"": ""unexpected token 'set_option'; expected 'else'""}, {""severity"": ""error"", ""pos"": {""line"": 25, ""column"": 25}, ""endPos"": {""line"": 25, ""column"": 27}, ""data"": ""unexpected token '\u2264'; expected ','""}]",True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 40}, ""endPos"": {""line"": 4, ""column"": 30}, ""data"": ""unsolved goals\ni c : \u2115\n\u22a2 Prop""}]"
valid-memsafety,46,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 17, ""column"": 33}, ""endPos"": {""line"": 17, ""column"": 35}, ""data"": ""unexpected token ':='; expected '\u27e9'""}]",True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 16, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 23}, ""endPos"": {""line"": 14, ""column"": 65}, ""data"": ""type mismatch\n  fun (i : (?m.164 : Type ?u.65)) =>\n    (i + (1 : (?m.180 : (?m.164 : Type ?u.65) \u2192 Type ?u.74) i)) *\n          (i + (1 : (?m.183 : (?m.164 : Type ?u.65) \u2192 Type ?u.86) i)) -\n        i * i -\n      i\nhas type\n  (i : (?m.164 : Type ?u.65)) \u2192 (?m.172 : (?m.164 : Type ?u.65) \u2192 outParam (Type ?u.64)) i : Type (max ?u.64 ?u.65)\nbut is expected to have type\n  \u2115 : Type""}, {""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 38}, ""endPos"": {""line"": 16, ""column"": 30}, ""data"": ""unsolved goals\nN : \u2115\nh1 : N > (0 : \u2115)\nh2 : N \u2264 (2147483647 : \u2115)\n\u22a2 let arr : List \u2115 := List.ofFn sorry;\n  \u2200 (i : \u2115), i < N \u2192 arr.get? i = some (i + (1 : \u2115))""}]"
no-overflow,47,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 33}, ""endPos"": {""line"": 14, ""column"": 5}, ""data"": ""unexpected token 'let'; expected ','""}]",True,True,[]
unreach-call,48,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 17, ""column"": 53}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 15, ""column"": 22}, ""endPos"": {""line"": 15, ""column"": 48}, ""data"": ""function expected at\n  simulate_transformations\nterm has type\n  (?m.8 : Sort ?u.7)""}, {""severity"": ""error"", ""pos"": {""line"": 16, ""column"": 20}, ""endPos"": {""line"": 17, ""column"": 59}, ""data"": ""unsolved goals\nx\u271d : Sort u_1\nsimulate_transformations : x\u271d\nn : \u2115\n\u22a2 sorry ()""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 22, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 21, ""column"": 23}, ""endPos"": {""line"": 22, ""column"": 30}, ""data"": ""unsolved goals\nn : \u2115\n\u22a2 (fun (process : \u2115 \u2192 \u2115 \u2192 \u2115 \u2192 \u2115) => process n (0 : \u2115) (0 : \u2115) = n) (?m.11 : \u2115 \u2192 \u2115 \u2192 \u2115 \u2192 \u2115)""}]"
valid-memsafety,49,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 41}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 39}, ""endPos"": {""line"": 3, ""column"": 41}, ""data"": ""unsolved goals\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 44}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 29}, ""endPos"": {""line"": 3, ""column"": 38}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 42}, ""endPos"": {""line"": 3, ""column"": 44}, ""data"": ""unsolved goals\nNat : Sort ?u.11\nx\u271d : Sort ?u.8\nArray : x\u271d\nsize : Nat\n\u22a2 ?m.14""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 34}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 32}, ""endPos"": {""line"": 3, ""column"": 34}, ""data"": ""unsolved goals\nBool : Sort ?u.5\n\u22a2 Bool""}]"
